adult,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genres,production_companies,production_countries,spoken_languages,belongs_to_collection,characters,cast,director,screenplay,keywords
False,0,,178032,tt0077878,pt,"Lúcio Flávio, o Passageiro da Agonia",History of a famous Brazilian bandit of the early seventies and his fight against a death squad.,0.154252,/9EsRPcBHemn8LE1D8fsXcoe3bJz.jpg,1977-02-01,0.0,0.0,Released,,"Lúcio Flávio, o Passageiro da Agonia",False,7.5,3.0,['null'],['null'],['null'],['pt'],,"['Lúcio Flávio', ', Dr. Moretti', ', Janice', ', 132', ', Bechara']","['Reginaldo Faria', ', Paulo César Peréio', ', Ana Maria Magalhães', ', Milton Gonçalves', ', Ivan Cândido']",Hector Babenco,,"['fugitive', ', dirty cop', ', bank robbery']"
False,0,,50123,tt0284494,en,Skins,An inspirational tale about the relationship between two Sioux Indian brothers living on the Pine Ridge Indian reservation.,0.914404,/lsnSd01Y7n8RQPPu8t8YeJymO8e.jpg,2002-01-14,249204.0,84.0,Released,The Other American Heroes,Skins,False,6.0,1.0,"['Action', ', Drama']","['First Look Pictures', ', Starz! Encore Entertainment']",['United States of America'],['en'],,"['Mogie Yellow Lodge', ', Rudy Yellow Lodge', ', Verdell Weasel Tail', ', Herbie Yellow Lodge', ', Aunt Helen']","['Graham Greene', ', Eric Schweig', ', Gary Farmer', ', Noah Watts', ', Lois Red Elk']",Chris Eyre,,"['sioux', ', independent film', ', native american reservation']"
False,55000000,http://www.sonypictures.com/movies/maidinmanhattan/,7303,tt0252076,en,Maid in Manhattan,"Marisa Ventura is a struggling single mom who works at a posh Manhattan hotel and dreams of a better life for her and her young son. One fateful day, hotel guest and senatorial candidate Christopher Marshall meets Marisa and mistakes her for a wealthy socialite. After an enchanting evening together, the two fall madly in love. But when Marisa's true identity is revealed, issues of class and social status threaten to separate them. Can two people from very different worlds overcome their differences and live happily ever after?",7.291939,/3LQ4wKp4lF41yTTRSd6QdgD6eXO.jpg,2002-12-13,154906693.0,105.0,Released,,Maid in Manhattan,False,5.6,493.0,"['Comedy', ', Drama', ', Romance']",['Red Om Films'],['United States of America'],"['en', ', fr']",,"['Marisa Ventura', ', Christopher ""Chris"" Marshall', ', Caroline Lane', ', Jerry Siegel', ', Ty Ventura']","['Jennifer Lopez', ', Ralph Fiennes', ', Natasha Richardson', ', Stanley Tucci', ', Tyler Posey']",Wayne Wang,Kevin Wade,"['hotel', ', politician', ', mistaken identity', ', maid', ', class differences', ', single mother', ', public relations', ', maid uniform', ', hotel clerk', ', wealth differences']"
False,0,,197467,tt0078937,en,Captain America,"An artist, Steve Rogers, is nearly murdered by spies, looking for his late father's national secrets. He is saved during surgery when a secret formula is injected into him; this serum not only heals him but also gives him fantastic strength and lightning reflexes.  To help him solve the mystery behind his father s murder and bring those guilty to justice, a government agency equips him with a special motorcycle loaded with gadgets and an indestructible shield. Now armed, he battles against the nation's enemies as the Sentinel of Liberty, Captain America.",1.6802419999999998,/cj6CcTT3Zzzu9kL6q1O8OnBUs44.jpg,1979-01-19,0.0,97.0,Released,Sentinel of Liberty,Captain America,False,4.7,13.0,"['Action', ', TV Movie', ', Science Fiction']",['Universal Television'],['United States of America'],['en'],Captain America 1979 Classic Collection,"['Captain America / Steve Rogers', ', Dr. Simon Mills', ', Dr. Wendy Day', ', Tina Hayden', ', Rudy Sandrini']","['Reb Brown', ', Len Birman', ', Heather Menzies', ', Robin Mattson', ', Joseph Ruskin']",Rod Holcomb,,"['shield', ', marvel comic', ', superhero', ', based on comic', ', motorcycle', ', machine gun', ', super powers', ', captain america']"
False,27000000,http://www.twtwb.com/,43930,tt1456941,en,"Tomorrow, When the War Began","Ellie Linton, a teen from an Australian coastal town, leads her friends on an excursion to a camp deep in the woods, dubbed ""Hell."" Upon their return, the youths find that their town has been overrun by an enemy army, and their friends and family have been imprisoned. When the hostile invaders become alerted to their presence, Ellie and her friends band together to escape -- and strike back against -- this mysterious enemy.",4.983475,/A6w5QSdO2DkyFAii1fR8Wy3fRb7.jpg,2010-08-08,16504936.0,103.0,Released,Where were you when everything changed?,"Tomorrow, When the War Began",False,6.2,195.0,['Action'],"['Omnilab Media', ', Ambience Entertainment']",['Australia'],['en'],,"['Ellie Linton', ', Corrie Mackenzie', ', Fiona Maxwell', ', Homer Yannos', ', Kevin Holmes']","['Caitlin Stasey', ', Rachel Hurd-Wood', ', Phoebe Tonkin', ', Deniz Akdeniz', ', Lincoln Lewis']",Stuart Beattie,,"['invasion', ', australia', ', teenager', ', foreign occupation', ', occupation', ', based on young adult novel']"
False,0,,138191,tt2417540,th,36,A photographer loses the images needed for a filmmaker's (Sivaroj Kongsakul) new movie.,0.21985500000000002,/tNFNUVwAKedU2LDbs8RkS9hhr2p.jpg,2012-01-17,0.0,68.0,Released,,36,False,7.5,4.0,['Drama'],['Pop Gun Pictures'],['Thailand'],['th'],,"['', ', ', ', Kai']","['Vajrasthira Koramit', ', Wanlop Rungkamjad', ', Nottapon Boonprakob']",Nawapol Thamrongrattanarit,Nawapol Thamrongrattanarit,['love']
False,0,,36772,tt0079411,fi,Koeputkiaikuinen ja Simon enkelit,"Mathematician Mauno Mutikainen is accidentally pronounced dead as a result of an operation where a splinter is being removed from his finger (which he got by scratching his head). He is then cloned into a test-tube adult (a play on the phrase test-tube child) named Richard Ilyevitch Jyrä by his creator (father and mother) Dr. Jyrä (his name is intended to appeal to both American and Soviet sensibilities). Loiri and Ahonen play the roles of gangster attempting to kidnap Jyrä and/or Mutikainen, thinking they are the same person. Both would reprise their roles for 1980's Tup-akka-lakko. Additionally Loiri portrays a slew of characters such as a drunk hockey-fan attempting to get to Moscow and making a guest-appearance as Uuno Turhapuro at the end. Simo Salminen once more plays a character named after himself who is the head of a detective agency called Simon Enkelit (an obvious take on Charlie's Angels).",0.000308,/5iDfYGVgrMZ7JUSOjT7pf6kEkzV.jpg,1979-10-12,0.0,87.0,Released,,The Test-tube Adult and Simo's Angels,False,5.8,4.0,['Comedy'],['Funny-Films Oy'],['Finland'],['fi'],,"['Matemmatikko Mauno Mutikainen', ', ', ', Simo Seivästö', ', Tohtori Jaakko Jyrä', ', Teuvo Tasanen, gangsteri']","['Spede Pasanen', ', Vesa-Matti Loiri', ', Simo Salminen', ', Tapio Hämäläinen', ', Olavi Ahonen']",,,['null']
False,37000000,http://werethemillers.warnerbros.com,138832,tt1723121,en,We're the Millers,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,18.474368,/digXuLXmk88Ar23LYUQTLcz5npA.jpg,2013-08-07,269994119.0,110.0,Released,-If anyone asks.,We're the Millers,False,6.8,3053.0,"['Comedy', ', Crime']","['New Line Cinema', ', BenderSpink', ', Heyday Films', ', Newman/Tooley Films', ', Vincent Newman Entertainment', ', Slap Happy Productions (II)']",['United States of America'],['en'],We're the Millers Collection,"['David Clark', "", Rose O'Reilly"", ', Kenny Rossmore', ', Casey Mathis', ', Brad Gurdlinger']","['Jason Sudeikis', ', Jennifer Aniston', ', Will Poulter', ', Emma Roberts', ', Ed Helms']",Rawson Marshall Thurber,Bob Fisher,"['mexico', ', police', ', gang', ', drug smuggling', ', drug', ', family']"
False,0,http://www.powerupfilms.org/GIRLTRASH/,254936,tt1555440,en,Girltrash: All Night Long,"The story of five girls and one epic night. The girls will find love, lust, girl-fights, rock and roll, and a whole lot of stoned sorority girls.",1.058751,/Av7ayNVRGbnTP8PDjaQ7bJuC5xh.jpg,2014-02-10,0.0,85.0,Released,,Girltrash: All Night Long,False,6.4,13.0,"['Crime', ', Drama', ', Comedy', ', Music']",['null'],['null'],['en'],,"['Daisy Robson', ', Tyler Murphy', ', Colby', ', Sid', ', Xan']","['Lisa Rieffel', ', Michelle Lombardo', ', Gabrielle Christian', ', Kate French', ', Clementine Ford']",Alexandra Kondracke,,"['musical', ', lesbian', ', woman director']"
False,0,,60895,tt1699225,en,Beyond the Blackboard,"Inspired by a true story, “Beyond the Blackboard” is about a 24-year-old first-time teacher who makes a difference in the lives of the homeless children she teaches in a shelter’s makeshift classroom. Set in 1987 in Albuquerque, New Mexico, this movie tells the story a brand-new teacher and Mom who is given a tougher than expected teaching job and winds up teaching homeless children in a school that is housed in a room and called, literally, The School with No Name. She has some personal prejudicial hurdles to cross before she is able to be a true teacher for these children and of course there are hurdles like the lack of books and supplies.",2.9841729999999997,/swBzRcQxJlI5iE8PFGbUUiQZcBh.jpg,2011-04-24,0.0,100.0,Released,A  first-time teacher makes a difference in the lives of homeless children,Beyond the Blackboard,False,7.1,17.0,"['Family', ', Drama']",['Hallmark Hall of Fame Productions'],['null'],['null'],,"['Stacey Bess', ', Greg Bess', ', Grace', "", School district's HR representative"", ', Johnny Hernandez']","['Emily VanCamp', ', Steve Talley', ', Willow Shields', ', Timothy Busfield', ', Julio Oscar Mechoso']",Jeff Bleckner,,"['children', ', teacher', ', school']"
False,0,,66770,tt0060358,en,Dutchman,"A young conservative black man, minding his own business, rides a nearly empty subway car. The only other passenger, a blonde vixen looking for trouble, sizes him up. Sexual tension, racial bigotry and righteous fury collide in a razor's edge confrontation between this unlikely pair.",0.275086,/lIzFY18TZd2T5M2rb7cUNfJhRQU.jpg,1967-02-27,0.0,55.0,Released,,Dutchman,False,4.3,2.0,['Drama'],['null'],['null'],['en'],,"['Lula', ', Clay', ', Subway rider', ', Subway rider', ', Subway rider']","['Shirley Knight', ', Al Freeman, Jr.', ', Frank Lieberman', ', Robert Calvert', ', Howard Bennett']",Anthony Harvey,,['null']
False,0,http://blueruinmovie.com/,188166,tt2359024,en,Blue Ruin,The quiet life of a beach bum is upended by dreadful news. He sets off for his childhood home to carry out an act of vengeance but proves an inept assassin and finds himself in a brutal fight to protect his estranged family.,11.509412,/jspgd5F60RH8sKFfuvVW5jVL1F0.jpg,2014-04-25,258384.0,90.0,Released,Revenge comes home,Blue Ruin,False,6.9,464.0,"['Crime', ', Thriller']","['Film Science', ', The Lab Of Madness', ', Neighborhood Watch', ', Paradise City']",['United States of America'],['en'],,"['Dwight', ', Ben Gaffney', ', Sam', ', Teddy Cleland', ', Kris Cleland']","['Macon Blair', ', Devin Ratray', ', Amy Hargreaves', ', Kevin Kolack', ', Eve Plumb']",Jeremy Saulnier,,"['revenge', ', drifter', ', virginia', ', character study', ', neo-noir', ', visual storytelling', ', mumblegore']"
False,0,http://www.gegendiewand.de/,363,tt0347048,de,Gegen die Wand,Head On is German director Fatih Akin’s story of the alcoholic Cahit and Turkish Sibel. Akin tells the story of a love that can never be between two people who are too alike to not be together.,10.234986,/pWtiFfRGADUv9s4bqgKWSqdVxk9.jpg,2004-03-11,11030861.0,121.0,Released,,Head-On,False,7.3,111.0,"['Drama', ', Romance']","['Corazón International', ', Arte', ', Panfilm', ', Wüste Filmproduktion', ', Norddeutscher Rundfunk (NDR)', ', Bavaria Film International']","['Germany', ', Turkey']","['en', ', de', ', tr']",,"['Cahit Tomruk', ', Sibel Güner', ', Maren', ', Seref', ', Selma']","['Birol Ünel', ', Sibel Kekilli', ', Catrin Striebeck', ', Güven Kıraç', ', Meltem Cumbul']",Fatih Akin,,"['alcohol', ', drug abuse', ', religious education', ', homicide', ', fictitious marriage', ', living together', ', religion and supernatural', ', love', ', family', ', hamburg germany', ', turkish', ', roomate']"
False,30000000,,13967,tt0482546,en,Miss Potter,"The story of Beatrix Potter, the author of the beloved and best-selling children's book, ""The Tale of Peter Rabbit"", and her struggle for love, happiness and success.",8.599342,/5TAL6CSTBFPHQdEmFKRlecDz43X.jpg,2006-12-03,35078241.0,92.0,Released,The life of Beatrix Potter is the most enchanting tale of all.,Miss Potter,False,6.3,143.0,"['Drama', ', Family', ', Romance']",['BBC Films'],"['United Kingdom', ', United States of America']",['en'],,"['Norman Warne', ', Beatrix Potter', ', Millie Warne', ', Helen Potter', ', Rupert Potter']","['Ewan McGregor', ', Renée Zellweger', ', Emily Watson', ', Barbara Flynn', ', Bill Paterson']",Chris Noonan,,"['loss of lover', ', mountain lake', ', author', ', rabbit']"
False,0,,27079,tt0338467,en,Stuey,"Based on the true story of the rise and fall of poker legend Stu ""The Kid"" Ungar.",0.888157,/bOPvntl8GRavuMIOTOVzeeoFBRj.jpg,2003-05-01,0.0,120.0,Released,,High Roller: The Stu Ungar Story,False,10.0,1.0,"['Drama', ', Action']",['AMV Production'],['United States of America'],['en'],,"[""Stu 'Stuey' Ungar"", ', Angela', ', Vincent', ', DJ', ', Anthony']","['Michael Imperioli', ', Renee Faia', ', Michael Nouri', ', Joe La Due', ', Steve Schirripa']",A.W. Vidmer,,['null']
False,0,,20186,tt0872245,en,Better Things,"Gails agoraphobia keeps her inside where she escapes into romance novels. She shares a house with her Nan, recently back from the hospital. Gradually, they both try to reach out to each other to break their isolation. Rob plunges further into his addiction as a way of numbing his heartbreak over the death of his girlfriend. In his stupor, he dreams of embracing her again. Mr &amp; Mrs Gladwin are going through a shift in their 60 year relationship. Years of resentment and unspoken truths have built a barrier between them that Mrs Gladwin, in her abiding love, tries to erode in little gestures.",0.839591,/g5eoqIyuZ8VJ1MkL5FdtuxBlAZN.jpg,2008-05-17,0.0,93.0,Released,,Better Things,False,6.1,7.0,"['Drama', ', Foreign']",['Third Films'],['United Kingdom'],['en'],,"['', ', ', ', Mike']","['tara ballard', ', Betty Bench', ', Michael Socha']",Duane Hopkins,,['independent film']
False,0,http://www.allofmemovie.com/,201360,tt2800964,en,All of Me,"The 'Girls' have been friends for years, bonding over hopes, dreams, food, and the shared experience of being obese. But, now, as some pursue weight-loss surgery, their center has shifted and upset everything they knew about happiness, friendship, and love.",0.065884,/dY0Kwdimc5g7ufmg7NNZZSONupR.jpg,2013-06-15,0.0,74.0,Released,,All of Me,False,4.0,1.0,['Documentary'],['null'],['null'],['null'],,['null'],['null'],Alexandra Lescaze,,['woman director']
False,0,,37175,tt0081256,ru,O Bednom Gusare Zamolvite Slovo,"The small town agog Hussars entry. Love between cornet and the young actress suddenly faces intrigue made by a St. Petersburg bureaucrat. The actress father dies after being involved in this game and perspectives look dark... But evil will eventually be defeated by the nobility, loyalty and love.",0.091027,/a7TO2DxwOpSgcLgVBsibMJvEU2w.jpg,1980-01-01,0.0,161.0,Released,,Say a Word for the Poor Hussar,False,5.8,7.0,"['Comedy', ', Drama', ', History']",['Mosfilm'],['Russia'],['ru'],,"['Корнет Плетнёв', ', Граф Мерзляев', ', Бубенцов', ', Полковник Покровский', ', Настя Бубенцова']","['Stanislav Sadalskiy', ', Oleg Basilashvili', ', Evgeni Leonov', ', Valentin Gaft', ', Irina Mazurkevich']",Eldar Ryazanov,,['null']
False,0,,73482,tt0182299,en,Siegfried & Roy: The Magic Box,A story of hope. A journey of dreams. A life of magic,0.001662,/gH0DvjllseePaOJetbSh37lAd8S.jpg,1999-10-01,0.0,50.0,Released,,Siegfried & Roy: The Magic Box,False,0.0,0.0,['Documentary'],['null'],['null'],['null'],,"['Siegfried Fischbacher', ', Roy Horn', ', Narrator']","['Siegfried Fischbacher', ', Roy Horn', ', Anthony Hopkins']",,,['null']
False,0,,225951,tt0329347,fa,من ترانه پانزده سال دارم,"Taraneh is a model 15-year-old Iranian girl, studious and filial, who supports her ailing grandmother with a job at a photo shop and visits her father (who has been imprisoned for reasons never made clear in the film) bearing gifts of cigarettes and magazines. But when Amir, a young man from a well-off family, sets his sights on Taraneh and courts her with an intensity that borders on stalking, her well-ordered life spirals into chaos.",0.153677,/gqqpQtoRRoY3j83LpBRp9fgloX0.jpg,2002-11-13,0.0,110.0,Released,,"I Am Taraneh, I Am Fifteen Years Old",False,6.5,2.0,['Drama'],['null'],['Iran'],['fa'],,"['Taraneh', ', Father', ', Mrs. Kishmili', ', Amir', ', ']","['Taraneh Alidoosti', ', Hossein Mahjoub', ', Mahtab Nasirpour', ', Milad Sadrameli', ', Negar Javaherian']",Rasoul Sadrameli,,['null']
False,0,,48186,tt1451423,en,The Boy Who Cried Werewolf,"A Californian family inherits a castle in Romania. This is especially exciting to the son, who is obsessed with monsters. And he is not disappointed.",5.686871,/tdP6isKH4692kEOVO90XyyC6lmf.jpg,2010-10-22,0.0,97.0,Released,,The Boy Who Cried Werewolf,False,5.7,58.0,"['Family', ', Fantasy', ', Horror', ', TV Movie']",['null'],"['United States of America', ', Canada']","['en', ', de']",,"['Madame V', ', Jordan Sands', ', Paulina', ', Hunter Sands']","['Brooke Shields', ', Victoria Justice', "", Brooke D'Orsay"", ', Chase Ellison']",Eric Bross,,"['teen movie', ', werewolf', ', romania']"
False,0,,92352,tt0028737,en,Confession,"Vera Kowalska (Kay Francis) is put on trial for murdering the pianist Michael Michailow (Basil Rathbone), who was having an affair with a young music student, Lisa Koslov (Jane Bryan). In court it is shown that some years ago Michael had seduced Vera, ruining her marriage.",0.254885,/5NbIOlDkgnkbAzhawWzFz5jFkbR.jpg,1937-08-19,0.0,87.0,Released,,Confession,False,7.2,6.0,"['Crime', ', Drama']",['Warner Bros.'],['United States of America'],['en'],,"['Vera Kowalska', ', Leonide Kirow', ', Michael Michailow', ', Lisa Koslov', ', Presiding Judge']","['Kay Francis', ', Ian Hunter', ', Basil Rathbone', ', Jane Bryan', ', Donald Crisp']",Joe May,Hans Rameau,"['train station', ', self sacrifice', ', seduction', ', remake', ', murder', ', melodrama', ', murder trial', ', cabaret singer']"
False,6500000,http://www.crashfilm.com/,1640,tt0375679,en,Crash,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",9.785147,/pG8LL4LYMCr5uikhx9rewrW8352.jpg,2004-01-13,98410061.0,112.0,Released,You think you know who you are. You have no idea.,Crash,False,7.2,1172.0,['Drama'],"['Lionsgate', ', Blackfriars Bridge Films', ', Yari Film Group', ', Bob Yari Productions', ', ApolloProScreen Filmproduktion', "", Bull's Eye Entertainment"", ', DEJ Productions', ', Harris Company']","['Germany', ', United States of America']","['en', ', fa', ', es', ', zh', ', ko']",,"['Jean Cabot', ', Det. Graham Waters', ', Officer John Ryan', ', Daniel', ', Ria']","['Sandra Bullock', ', Don Cheadle', ', Matt Dillon', ', Michael Peña', ', Jennifer Esposito']",Paul Haggis,Paul Haggis,"['race politics', ', daughter', ', installer', ', police', ', fall', ', car crash', ', racism', ', los angeles', ', bigotry', ', social services', ', collision']"
False,0,,120518,tt0098283,en,See You in the Morning,Three years after his divorce from his model-wife is the psychologist Larry Livingstone ready for a new commitment. He falls in love with the young widow Beth who has two children. But Beth and the children are still in mourning over their dead husband and father and Larry finds it a bit difficult to penetrate their reservations. Larry himself has to deal with his ex-wife and his love for his own two kids. Slowly both Beth and the children realise that they have to go on with their lives and that they have been giving a second chance.,1.096075,/yDxE1EOwTGG2F1x5M07XEbp3Puv.jpg,1989-04-14,0.0,119.0,Released,Just when you thought it couldn't happen again.,See You in the Morning,False,5.7,5.0,"['Drama', ', Romance']",['Lorimar Film Entertainment'],['United States of America'],['en'],,"['Larry Livingstone', ', Beth Goodwin', ', Jo Livingstone', ', Cathy Goodwin', ', Petey Goodwin']","['Jeff Bridges', ', Alice Krige', ', Farrah Fawcett', ', Drew Barrymore', ', Lukas Haas']",Alan J. Pakula,,['divorce']
False,0,,301629,tt4000870,en,Addicted to Fresno,"Two co-dependent sisters, a recovering sex addict and a lonely lesbian who work as hotel maids in Fresno, go to ludicrous lengths to cover up an accidental crime.",1.732968,/ruX8AId8IwHiXDvWPLUzVVVN5k1.jpg,2015-09-01,0.0,85.0,Released,They always find a way to get off.,Addicted to Fresno,False,5.0,30.0,['Comedy'],"['Andrea Sperling Productions', ', Lakeview Productions', ', Gamechanger Films', ', Leeden Media', ', TALU Productions']",['United States of America'],['en'],,"['Shannon', ', Kelly', ', Martha', ', ', ', Edwin']","['Judy Greer', ', Aubrey Plaza', ', Natasha Lyonne', ', Clea DuVall', ', Ron Livingston']",Jamie Babbit,,"['sister sister relationship', ', cover-up', ', woman director', ', fresno california', ', accidental crime']"
False,0,http://filmrise.com/five-nights-maine/,356901,tt3352034,en,Five Nights in Maine,"A young African American man, reeling from the tragic loss of his wife, travels to rural Maine to seek answers from his estranged mother-in-law, who is herself confronting guilt and grief over her daughter's death.",1.448776,/zAikQq1SHrqemb5qGqtzA4PX72v.jpg,2016-08-05,0.0,82.0,Released,,Five Nights in Maine,False,5.4,14.0,['Drama'],"['Loveless', ', Yoruba Saxon Productions']",['United States of America'],['en'],,"['Sherwin', ', Lucinda', ', Ann', ', Penelope', ', Fiona']","['David Oyelowo', ', Dianne Wiest', ', Rosie Perez', ', Teyonah Parris', ', Hani Furstenberg']",Maris Curran,,"['mother-in-law', ', grief', ', loss of wife', ', guilt', ', woman director', ', estranged']"
False,2500,,13209,tt0499537,fa,Offside,"Since women are banned from soccer matches, Iranian females masquerade as males so they can slip into Tehran's stadium to see the game between Iran and Bahrain. The ones who are caught and arrested are taken to a holding area and guarded by soldiers. One sympathetic soldier agrees to watch the game through a peephole and recount the action to the impatient fans.",1.52896,/nfkOkpudNNIjRrf0mTFVoiGzHyc.jpg,2006-05-26,0.0,93.0,Released,,Offside,False,6.7,27.0,"['Drama', ', Comedy', ', Foreign']",['Jafar Panahi Film Productions'],['Iran'],['fa'],,"['', ', ', ', ', ', ', ', ']","['Sima Mobarak-Shahi', ', Shayesteh Irani', ', Ayda Sadeqi', ', Golnaz Farmani', ', Mahnaz Zabihi']",Jafar Panahi,,['null']
False,0,,48457,tt0095877,en,Platoon Leader,"West Point graduate lieutenant Jeff Knight meets cynicism when taking command of sergeant Michael McNamara's tour veterans platoon in a Vietnamese trench camp. Unlike his predecessor, who hid till the end of his tour, Jeff takes charge, experiences the manual doesn't allow coping with all realities and gets wounded. He returns, now fully respect by men and superiors. Besides the Vietcong, the platoon wrestles with the inscrutable villagers, which the G.I.'s officially protect, but also fear as some collaborate with them, other covertly with the Cong, either way subject to bloody reprisals.",0.854669,/iAGODVkuvH8El5Ik3QpcUpXSdzC.jpg,1988-10-01,0.0,97.0,Released,War is hell. This was worse...,Platoon Leader,False,5.3,9.0,"['Drama', ', War']",['Breton Film Productions'],['United States of America'],['en'],,"['Lt. Jeff Knight', ', Sgt. Michael McNamara', ', Raymond Bacera', ', Joshua Parker', ', Duffy']","['Michael Dudikoff', ', Robert F. Lyons', ', Michael DeLorenzo', ', Jesse Dabson', ', Daniel Demorest']",Aaron Norris,Andrew Deutsch,"['vietnam', ', vietnam war', ', vietcong', ', u.s. army']"
False,0,,153750,tt2493466,ja,Kuroyuri danchi,"Nursing student Asuka (Atsuko Maeda) has just moved into an apartment complex with her parents and younger brother. On the first night in her new room, she is awoken by a strange scratching sound coming from the apartment of her neighbor, a reclusive old man who has refused all attempts at communication. Concerned over his well being, Asuka enters his home only to find him dead from malnutrition. Worse, it looks as if he had been trying to claw his way into her room. ¶ Asuka learns that there have been a number of strange deaths in the complex over the years from Shinobu (Hiroki Narimiya), the handyman cleaning up the old man’s apartment. Even the girls at school whisper rumors of it being haunted.",1.658179,/iihHhvT9Grd5PrPliFZ0CuW2ihP.jpg,2013-05-13,0.0,106.0,Released,,The Complex,False,4.7,25.0,['Horror'],"['Nikkatsu', ', Django Film', ', Shochiku Company']",['Japan'],['ja'],,"['Asuka Ninomiya', ', Shinobu Sasahara', ', Isao Ninomiya', ', Sachiko Ninomiya', ', Minoru']","['Atsuko Maeda', ', Hiroki Narimiya', ', Masanobu Katsumura', ', Naomi Nishida', ', Sosei Tanaka']",Hideo Nakata,,['null']
False,0,,25004,tt0890883,fi,Musta jää,"Saara is a middle-aged doctor who one day finds out that her architect-husband Leo is having an affair with a younger woman, Tuuli. Instead of revealing her true identity, Saara pretends to be someone else and makes friends with Tuuli. At the same time she is planning the best way to revenge her husband and his lover",1.238266,/abCbPDV1FuyPm2eHh5BZlwcvV48.jpg,2007-10-19,0.0,107.0,Released,,Black Ice,False,5.4,10.0,"['Thriller', ', Drama']",['Schmidtz Katze Filmkollektiv'],['Finland'],['fi'],,"['Saara', ', Tuuli', ', Leo', ', Ilkka', ', Lea']","['Outi Mäenpää', ', Ria Kataja', ', Martti Suosalo', ', Ville Virtanen', ', Sara Paavolainen']",Petri Kotwica,Petri Kotwica,"['helsinki', ', self-defense', ', student', ', love affair']"
False,0,http://www.nba.com/video/channels/nba_tv/2016/05/27/allen-iverson-the-answer-trailer.nba/,449012,tt6304902,en,Allen Iverson: The Answer,"NBA TV will feature the primetime special — Allen Iverson: The Answer — during its extensive 2016 Finals coverage on Monday, June 6, at 8 p.m. ET, with the fearless and sometimes misunderstood Iverson looking back at his Hall of Fame playing career and the moments that made him one of the most talked about figures in NBA history.  During the hour-long special, NBA TV’s Steve Smith interviews Iverson about the difficult journey from Hampton, Va., to Georgetown University, his selection as the first overall pick in the 1996 NBA Draft, his close relationship with “The City of Brotherly Love” and carrying the 76ers to The Finals, his unapologetic scoring mentality, the famous “Practice” press conference, regrets about leaving Philadelphia, and his impact on pop culture.",0.147584,,2016-06-06,0.0,46.0,Released,,Allen Iverson: The Answer,False,9.0,1.0,"['Documentary', ', TV Movie']",['null'],['null'],['null'],,"['Allen Iverson', ', Larry Brown', ', Steve Smith']","['Allen Iverson', ', Larry Brown', ', Steve Smith']",,,['nba']
False,1000000,,59120,tt0811124,en,The Lost Tribe,"While navigating with his girlfriend Alexis and his partners and friends Chris and Tom and his girlfriend Anna to a close a Broadband Internet access business in Asia in the motor pleasure yacht of Joe, they rescue a wounded drowned man in shock. During the night, the stranger overrides the automatic pilot and steers the vessel to change the direction; however he accidentally wrecks on a rock and the vessel sinks. The castaways reach a beach in an island and they try to contact the coast-guard through the radio. However, during the night, the body of the stranger vanishes from the grave and then Tom also disappears. The group decides to seek-out Tom and sooner they find that the wild jungle has hostile inhabitants that hunt in pack and the survivors are the prey.",1.3916389999999998,/oLtPvIaT1ND3j4zhkHtxHGY5oT5.jpg,2009-11-07,0.0,86.0,Released,,The Lost Tribe,False,5.6,12.0,"['Action', ', Adventure', ', Drama', ', Horror', ', Thriller']","['Rebel Film BV', ', Avatar Entertainment Group']",['United States of America'],"['en', ', pl']",,"['Anna', ', Tom', ', Gallo', ', Alexis']","['Emily Baldoni', ', Nick Mennell', ', Lance Henriksen', ', Brianna Brown']",Roel Reiné,,"['lost island', ', missing link', ', elimination derby', ', roman catholic church']"
False,33000000,,157841,tt1981107,en,The Young and Prodigious T.S. Spivet,A 12-year-old cartographer secretly leaves his family's ranch in Montana where he lives with his cowboy father and scientist mother and travels across the country on board a freight train to receive an award at the Smithsonian Institute.,6.8395350000000015,/3RLZObO1ydr12mlUOY5BbdimocH.jpg,2013-10-16,9494789.0,105.0,Released,,The Young and Prodigious T.S. Spivet,False,6.7,234.0,"['Adventure', ', Drama', ', Family']","['Epithète Films', ', Cross Creek Pictures', ', Tapioca Films']","['Canada', ', France']",['en'],,"['T.S. Spivet', ', Dr. Clair', ', G.H. Jibsen', ', Father', ', Gracie']","['Kyle Catlett', ', Helena Bonham Carter', ', Judy Davis', ', Callum Keith Rennie', ', Niamh Wilson']",Jean-Pierre Jeunet,Guillaume Laurant,"['train', ', cartographer']"
